business_id,stars,review_count,parking_availability_score,enhanced_parking_score,has_parking,price_range,total_reviews,avg_review_stars,review_engagement,rating_consistency,is_restaurant,parking_mentions,parking_positive_sentiment,parking_negative_sentiment,free_parking_mentions,valet_mentions,has_good_parking,is_highly_rated
bHPq-vQesglrIsvtkVdHrw,4.0,161,2,2.5,1,1.0,163,3.94478527607362,2.895705521472393,1.6666666666666667,1,10,0,0,0,0,0,0
Bkd_k8p0zXxQmHPOmXarZg,4.5,40,2,4.0,1,2.0,41,4.2926829268292686,1.951219512195122,1.6666666666666667,1,5,1,0,1,0,1,1
ZRFAWkVoql1vdI-0cO3How,3.5,28,2,3.0,1,1.0,29,3.3448275862068964,2.6206896551724137,1.6666666666666667,1,7,1,0,0,0,1,0
F__yT5i7C2t-IfzyXYscKw,4.0,293,2,3.0,1,2.0,310,4.093548387096774,2.3483870967741933,1.6666666666666667,1,19,2,0,0,0,1,1
NVd1jVceqef5u7ZW1aKKyg,5.0,37,1,1.5,1,1.0,37,4.837837837837838,1.108108108108108,1.6666666666666667,1,6,0,0,0,0,0,1
G3w7XlKj1kf_5ddg4Faxpw,3.0,295,1,2.5,1,2.0,311,3.073954983922829,1.3504823151125402,1.6666666666666667,1,19,0,0,1,0,0,0
eYW8j9aiyao04Z16fFRzng,4.5,113,2,2.5,1,2.0,115,4.417391304347826,0.5391304347826087,1.6666666666666667,1,8,0,0,0,0,0,1
MgRfmSdTlPnc8vlqVMsPvQ,3.5,26,2,3.0,1,1.0,26,3.692307692307693,1.8461538461538465,1.6666666666666667,1,2,1,0,0,0,1,0
2MENWD-g4QVbeMVGdCGC6A,4.0,239,2,2.5,1,2.0,248,4.016129032258065,1.4193548387096775,1.6666666666666667,1,8,0,0,0,0,0,1
AmAc0eD6lyVyb7QdOAO1Mg,3.5,138,3,4.0,1,2.0,140,3.5428571428571427,2.7,1.6666666666666667,1,14,1,0,0,0,1,0
JzHU-lJSVHhvkZz5CYlK6Q,4.0,49,2,2.0,1,3.0,53,4.0,1.6226415094339623,1.6666666666666667,1,5,0,0,0,0,0,1
nDpgdmULZKgRgOypj-jWuA,4.0,170,3,4.0,1,2.0,177,4.124293785310734,2.3502824858757063,1.6666666666666667,1,17,1,0,0,0,1,1
BHwUfUSGaWaqeSYCzKbVCg,4.0,12,2,2.0,1,,13,3.8461538461538463,0.8461538461538461,1.6666666666666667,1,3,0,0,0,0,0,0
xuYPogbBSHAtOebONVhprA,3.5,262,2,3.0,1,3.0,269,3.5353159851301115,3.044609665427509,1.6666666666666667,1,25,1,0,0,0,1,0
1E3PYHrVVqR6D_bYt49Lhg,4.0,590,3,3.5,1,2.0,612,4.15359477124183,1.408496732026144,1.6666666666666667,1,15,0,0,0,0,1,1
X4xVN8FHX5re8jLr3trs2g,4.0,90,2,2.0,1,2.0,94,3.765957446808511,0.3085106382978723,1.6666666666666667,1,4,0,0,0,0,0,0
-Q9l-6rQpExmerxk3BMahA,3.0,42,2,2.5,1,2.0,44,2.8181818181818183,1.3863636363636365,1.6666666666666667,1,15,0,0,0,0,0,0
CX41cIFRNSYtcv8ZbpiMkw,4.5,483,2,3.0,1,2.0,496,4.310483870967742,1.6693548387096775,1.6666666666666667,1,18,1,0,0,0,1,1
pyiDqz1juWR1nJHGAeOMQw,4.0,31,2,3.0,1,2.0,33,3.878787878787879,2.090909090909091,1.6666666666666667,1,1,1,0,0,0,1,0
xVYjBVGrH1wWjfw9IJZI_g,2.5,32,2,2.0,1,2.0,32,2.5,2.53125,1.6666666666666667,1,3,0,0,0,0,0,0
4yJunRwTaGQ_6exao4K9hg,4.0,147,2,2.5,1,2.0,157,4.2165605095541405,1.6687898089171975,1.6666666666666667,1,16,0,0,0,0,0,1
FoxtXAaL1gcwDEFJQMVC0w,2.5,21,3,3.0,1,1.0,21,2.380952380952381,0.7619047619047619,1.6666666666666667,1,3,0,0,0,0,1,0
df7a_aS7LwgXo3h45ABatQ,3.0,13,2,2.0,1,1.0,13,3.0,2.6923076923076925,1.6666666666666667,1,2,0,0,0,0,0,0
utk0M6RZXbtTYTbip40Bdw,4.5,105,1,1.5,1,2.0,110,4.554545454545455,1.1545454545454543,1.6666666666666667,1,15,0,0,0,0,0,1
0tiTIv9fHyrtLtOSkPLAwQ,4.0,37,2,2.0,1,1.0,41,4.219512195121951,1.6585365853658536,1.6666666666666667,1,5,0,0,0,0,0,1
6_LnAQQ0-mml8YgpfRjGuA,4.5,702,3,3.5,1,1.0,721,4.411927877947296,1.6740638002773924,1.6666666666666667,1,11,0,0,0,0,1,1
3JmDk4FO8tkDzrRJISwbdw,2.5,30,2,2.0,1,1.0,32,2.71875,0.90625,1.6666666666666667,1,3,0,0,0,0,0,0
xMRuClX5L8lg_nsiFgxIzQ,4.0,273,2,3.5,1,3.0,283,3.932862190812721,0.9893992932862192,1.6666666666666667,1,20,1,0,0,2,1,0
0GsYSmfpsUpnTnxYbH045A,3.0,44,2,2.0,1,1.0,48,2.9791666666666665,1.0416666666666667,1.6666666666666667,1,3,0,0,0,0,0,0
4LlIhDD1Li5nNA2PHIWZ2A,3.0,18,2,2.0,1,,19,3.3157894736842106,1.1578947368421053,1.6666666666666667,1,3,0,0,0,0,0,0
7hsCR9k_GND2QoQyVkITBg,4.5,132,2,3.0,1,2.0,141,4.319148936170213,1.4113475177304964,1.6666666666666667,1,10,1,0,0,0,1,1
H3B6ZCjtQURr0iWBXYmYzg,4.0,30,2,2.5,1,,32,4.125,5.15625,1.6666666666666667,1,8,0,0,0,0,0,1
71vomc872A8FSF3PUsWjAg,2.5,23,1,1.0,1,2.0,24,2.458333333333333,0.875,1.6666666666666667,1,2,0,0,0,0,0,0
u5ut1O3T5m22ly6EATA6mQ,3.5,65,2,2.5,1,1.0,68,3.7205882352941178,1.4705882352941178,1.6666666666666667,1,9,0,0,0,0,0,0
q39t6-a47CLf1RTyqu9CYg,3.0,110,2,2.5,1,2.0,114,2.824561403508772,1.5175438596491229,1.6666666666666667,1,11,0,0,0,0,0,0
StZS-mCwIEqBI2EMBb-YpQ,3.5,14,2,4.0,1,,14,3.571428571428572,2.0,1.6666666666666667,1,7,2,0,1,0,1,0
TiYGVQxNQ-wkr63o0JwaEA,5.0,45,1,1.0,1,1.0,47,4.787234042553192,1.9148936170212767,1.6666666666666667,1,1,0,0,0,0,0,1
aaBlYQpHUuSYEv1EtWgxuQ,4.0,49,2,2.5,1,1.0,51,3.843137254901961,0.9607843137254902,1.6666666666666667,1,17,0,0,0,0,0,0
fDZ0K02rYnbDht2STz2GCQ,4.5,15,2,2.0,1,,18,4.388888888888889,1.0555555555555556,1.6666666666666667,1,3,0,0,0,0,0,1
d7Fht_ouACDVoS-NyXm0NA,3.5,103,2,3.0,1,2.0,107,3.467289719626168,1.1495327102803738,1.6666666666666667,1,14,1,0,0,0,1,0
DmcFcYH--QL_S3p8aM47XA,4.0,32,1,2.0,1,2.0,32,3.75,0.8125,1.6666666666666667,1,5,1,0,0,0,0,0
SEeQcO7sIEFuGuVT8wgwuQ,3.0,18,2,2.0,1,,19,3.1052631578947367,1.3157894736842106,1.6666666666666667,1,3,0,0,0,0,0,0
6gpLX1k5RGsU2rLQpgn2KA,3.5,325,2,2.5,1,2.0,328,3.652439024390244,1.0152439024390243,1.6666666666666667,1,6,0,0,0,0,0,0
dKPXqfCJxsZHSRj1tbdhVg,4.0,191,1,1.5,1,2.0,193,3.901554404145078,1.2279792746113989,1.6666666666666667,1,7,0,0,0,0,0,0
qnprJxrjwuEivitA8V2aEQ,4.5,120,1,1.5,1,,124,4.508064516129032,4.193548387096774,1.6666666666666667,1,16,0,0,0,0,0,1
1XoIXcIttDtoDKYnMRHKRQ,2.5,46,2,2.0,1,1.0,47,2.74468085106383,1.2127659574468086,1.6666666666666667,1,3,0,0,0,0,0,0
cTra1xx8NBSp_x7IFi7qXw,4.0,43,2,2.0,1,1.0,43,4.023255813953488,1.3953488372093024,1.6666666666666667,1,3,0,0,0,0,0,1
ddkiYhbVodBgzPEHP56C1w,4.0,48,3,4.0,1,2.0,50,4.14,2.36,1.6666666666666667,1,9,3,0,0,0,1,1
y0_n8AHgfhIjIF3z4lRQwQ,4.0,79,1,3.0,1,2.0,83,4.036144578313253,2.132530120481928,1.6666666666666667,1,9,4,0,1,0,1,1
K1h1Cwy1VSGdjKuw-GM9Iw,4.0,46,2,2.0,1,,46,4.239130434782608,2.4347826086956523,1.6666666666666667,1,5,0,0,0,0,0,1
eCnHSfwrco1Vs3m-iRcavw,4.0,30,1,1.0,1,,31,3.903225806451613,2.677419354838709,1.6666666666666667,1,5,0,0,0,0,0,0
vZQQKvvU2jNGJEJ73Kz7fA,4.0,65,1,1.5,1,3.0,70,3.9857142857142858,1.8285714285714283,1.6666666666666667,1,14,0,0,0,0,0,0
_EWIAcznqBcCLon_MBf47Q,5.0,12,1,1.0,1,,12,4.916666666666667,4.583333333333333,1.6666666666666667,1,5,0,0,0,0,0,1
VUVvVYhB9gf8GedOuLp9xg,3.5,85,2,3.0,1,1.0,89,3.3707865168539324,0.7752808988764045,1.6666666666666667,1,13,2,0,0,0,1,0
X3jaJDlA5YqN1EZhV9KCkQ,4.0,422,3,4.0,1,1.0,438,3.8926940639269407,1.5410958904109588,1.6666666666666667,1,20,1,0,0,0,1,0
vz6aFL15sHzcboC-CcOLdQ,4.0,27,2,2.5,1,1.0,27,3.7777777777777777,1.9259259259259256,1.6666666666666667,1,10,0,0,0,0,0,0
nU47PBtIF1BYsvEjPlVDdg,3.5,148,2,2.5,1,2.0,156,3.66025641025641,1.7628205128205128,1.6666666666666667,1,6,0,0,0,0,0,0
4f-9FJn6SMRQwsI7bPKGRQ,2.0,29,2,2.0,1,1.0,33,2.1515151515151514,0.5454545454545454,1.6666666666666667,1,1,0,0,0,0,0,0
PCKC8qjaEUHIm8yN9v9Juw,3.5,105,1,1.5,1,2.0,105,3.523809523809524,2.238095238095238,1.6666666666666667,1,8,0,0,0,0,0,0
AubKobiTtnvsjM7NEMmMdQ,4.0,130,3,2.0,1,2.0,137,4.007299270072993,2.788321167883212,1.6666666666666667,1,41,0,1,0,0,0,1
x4XipmTC_-o-3BLS9jst5A,2.0,25,2,2.0,1,1.0,26,1.7692307692307692,0.3461538461538461,1.6666666666666667,1,0,0,0,0,0,0,0
911_YbTsUrh_-tRchNkzJw,4.5,111,2,2.5,1,2.0,114,4.447368421052632,0.6228070175438597,1.6666666666666667,1,10,0,0,0,0,0,1
uaX77w8_uIhu9EwxpdwOZQ,4.5,77,1,1.5,1,,81,4.604938271604938,1.037037037037037,1.6666666666666667,1,11,0,0,0,0,0,1
-uzQNt-3jsRK5okUuJiQLA,4.5,209,2,3.0,1,1.0,214,4.490654205607477,3.2196261682242997,1.6666666666666667,1,22,3,0,0,0,1,1
OD8wx1sG9hvOizhXw-bPFQ,3.5,222,3,4.5,1,,228,3.3771929824561404,1.6710526315789471,1.6666666666666667,1,45,1,0,0,4,1,0
3TNaIkVUKrHzeeWMo9DMkg,4.0,394,1,1.5,1,1.0,414,3.973429951690821,2.2705314009661834,1.6666666666666667,1,12,0,0,0,0,0,0
bYN_vWOG7KzQ_Ey2U2VxSA,3.5,45,3,3.5,1,1.0,45,3.6666666666666665,1.7555555555555555,1.6666666666666667,1,15,0,0,0,0,1,0
tZxUvQk9v2zR7Qdaijwddw,4.0,30,1,1.0,1,1.0,31,4.0,2.3548387096774195,1.6666666666666667,1,2,0,0,0,0,0,1
Zu190KfU6xuNaOCDfthmYw,4.0,161,1,2.0,1,2.0,165,4.1454545454545455,1.3151515151515152,1.6666666666666667,1,4,1,0,0,0,0,1
T_GeXNYY_zO0WpJzBxQj4w,3.5,199,3,3.5,1,2.0,208,3.730769230769231,1.8125,1.6666666666666667,1,13,0,0,0,0,1,0
2swMZVA832zkmdPBrddPRQ,4.5,233,2,3.0,1,1.0,238,4.226890756302521,1.819327731092437,1.6666666666666667,1,19,1,0,0,0,1,1
Ujgg4u-IDgrJUEYlbOexwg,4.5,45,2,2.5,1,2.0,47,4.531914893617022,1.0638297872340423,1.6666666666666667,1,6,0,0,0,0,0,1
qNkJ-7CBZbZXLBCkOHGT5w,3.5,72,2,2.5,1,2.0,73,3.3424657534246576,0.5068493150684932,1.6666666666666667,1,8,0,0,0,0,0,0
3eru9l47CT7iKMOJxE_Y5g,4.5,52,2,2.0,1,2.0,55,4.672727272727273,2.2,1.6666666666666667,1,2,0,0,0,0,0,1
WNcGg9G-odTGz00DSMx7rg,4.5,245,3,4.0,1,2.0,254,4.25984251968504,2.322834645669291,1.6666666666666667,1,27,1,0,0,0,1,1
QwIoMcD_Nd7DV7o-rmr2ug,3.5,151,3,3.5,1,2.0,160,3.4,0.6375,1.6666666666666667,1,22,0,0,0,0,1,0
ffP1GQlXVK2SROuzU9KBfA,3.5,155,2,2.5,1,2.0,159,3.389937106918239,3.188679245283019,1.6666666666666667,1,11,0,0,0,0,0,0
q6NhNuWbREgAjWFZmbMIlg,4.5,80,2,3.0,1,1.0,81,4.604938271604938,0.4567901234567901,1.6666666666666667,1,10,1,0,0,0,1,1
5u3or_OC0rCoSRNcnVeQmg,2.5,43,1,1.5,1,2.0,43,2.6511627906976742,1.976744186046512,1.6666666666666667,1,9,0,0,0,0,0,0
dkxB_I_3-63HJMmQszE0Kg,3.5,13,2,3.0,1,1.0,13,3.5384615384615383,1.6923076923076923,1.6666666666666667,1,6,1,0,0,0,1,0
lGRXMOYsO-3oRQcRrMcbNA,3.5,18,2,2.0,1,1.0,19,3.5789473684210527,0.631578947368421,1.6666666666666667,1,0,0,0,0,0,0,0
A1wvCgoq8k0fY8tyjknNTw,3.0,36,2,2.5,1,2.0,37,3.027027027027027,0.8918918918918919,1.6666666666666667,1,8,0,0,0,0,0,0
W7zbwJQOKfNEXH16ShqbIw,3.0,69,2,4.0,1,1.0,69,3.1594202898550723,0.7681159420289855,1.6666666666666667,1,1,1,0,1,0,1,0
oRe0iraGEsVSNKxcp_hjbw,4.5,304,3,2.0,1,2.0,317,4.444794952681388,1.6025236593059935,1.6666666666666667,1,35,0,3,0,0,0,1
bzjweJlxRgHl7eHDAoM5Xg,3.5,103,2,2.0,1,2.0,112,3.7767857142857135,1.1160714285714286,1.6666666666666667,1,5,0,0,0,0,0,0
QMLHno9jjx7BRizSmogyPw,4.0,110,3,4.0,1,2.0,112,3.821428571428572,1.1607142857142858,1.6666666666666667,1,15,2,0,0,0,1,0
BqWiPVa4gOSPdIDD1O1bcw,3.0,69,2,2.0,1,1.0,70,2.9571428571428573,1.6285714285714286,1.6666666666666667,1,2,0,0,0,0,0,0
2esINQvNBShE7c6RwGzE9w,2.0,70,2,2.0,1,1.0,72,2.236111111111111,1.7222222222222223,1.6666666666666667,1,5,0,0,0,0,0,0
8agPzX-O-8LEDjDNloSdzQ,4.5,117,2,2.0,1,2.0,124,4.346774193548387,0.717741935483871,1.6666666666666667,1,3,0,0,0,0,0,1
SLreQZjicOqB_7MCfJ8MdQ,3.5,167,2,2.5,1,2.0,175,3.531428571428572,1.7314285714285715,1.6666666666666667,1,16,0,0,0,0,0,0
uvQQlr5ye4ReQTxuyB7kCA,4.0,198,1,3.0,1,2.0,200,3.895,1.17,1.6666666666666667,1,11,1,0,1,0,1,0
FGbflqBM97jbFhu-9qD9ww,3.5,74,3,4.0,1,1.0,78,3.41025641025641,2.58974358974359,1.6666666666666667,1,10,1,0,0,0,1,0
fXIahKpTRkWDeedxlpidVw,3.0,73,2,2.0,1,1.0,76,3.1842105263157894,1.263157894736842,1.6666666666666667,1,5,0,0,0,0,0,0
1oP2ZdAegVUh6J5w_nQURQ,2.5,84,2,3.0,1,2.0,86,2.7093023255813957,1.872093023255814,1.6666666666666667,1,14,1,0,0,0,1,0
vkrNaPsYX37nu8ndgFxLxw,4.5,63,1,3.0,1,1.0,65,4.461538461538462,2.353846153846154,1.6666666666666667,1,19,2,0,2,0,1,1
vVZmgYnQ2hf1tLuKfWIApQ,3.5,50,2,3.0,1,2.0,57,3.543859649122807,1.280701754385965,1.6666666666666667,1,15,1,0,0,0,1,0
ywIO9dHL3JbcsGHgG9LJvg,3.5,86,4,5.0,1,2.0,87,3.2988505747126435,4.379310344827586,1.6666666666666667,1,48,1,0,1,0,1,0
BbCrxOXOO63V6CWrYW1AFQ,4.0,97,1,1.0,1,1.0,103,4.223300970873787,1.5631067961165048,1.6666666666666667,1,5,0,0,0,0,0,1
g-IXI3v3fOudMsyLPKb-eQ,4.0,983,3,3.0,1,2.0,999,4.198198198198198,0.8438438438438438,1.6666666666666667,1,5,0,0,0,0,1,1
qGzAMjE4EWgKK5cpIBDY7Q,3.0,32,2,2.0,1,1.0,34,2.8823529411764706,1.1764705882352942,1.6666666666666667,1,4,0,0,0,0,0,0
TGfPJHImEq6AQL9a1laxlg,4.0,80,2,2.5,1,1.0,85,3.8588235294117648,0.9058823529411764,1.6666666666666667,1,15,0,0,0,0,0,0
QKmWP_PRux0CbDBVnGJxMQ,4.5,25,1,1.0,1,2.0,27,4.62962962962963,1.2222222222222223,1.6666666666666667,1,2,0,0,0,0,0,1
AzylMkpWl-OLWQLMKVRoVg,4.0,217,3,3.5,1,2.0,222,3.914414414414415,1.617117117117117,1.6666666666666667,1,10,0,0,0,0,1,0
HG7K0in4lGJa_LRHCqwvkg,4.0,268,2,4.5,1,3.0,282,3.790780141843972,2.4609929078014185,1.6666666666666667,1,46,3,0,1,2,1,0
gU39t80dXx9LkIZHp6cyCQ,3.5,47,2,2.0,1,,49,3.673469387755102,4.244897959183674,1.6666666666666667,1,5,0,0,0,0,0,0
6ifXVhNYWukCse0k3BZ2KA,4.5,167,1,2.0,1,2.0,175,4.388571428571429,1.1028571428571428,1.6666666666666667,1,7,2,0,0,0,0,1
Izml8vnd3ndJ__ocSu37Vg,4.0,123,2,3.0,1,2.0,134,4.0,1.5597014925373134,1.6666666666666667,1,11,1,0,0,0,1,1
5DJ2sDvM_XRndlB24DnxYw,4.0,839,4,5.0,1,2.0,868,3.870967741935484,1.172811059907834,1.6666666666666667,1,77,2,0,0,17,1,0
15wZXW7U8zDZdbPy95m_Jg,3.5,129,2,2.5,1,2.0,134,3.5,1.2537313432835822,1.6666666666666667,1,16,0,0,0,0,0,0
MbF4rS7fDXmqxKP2Hj0Pug,4.5,247,2,2.5,1,2.0,257,4.447470817120623,1.5058365758754864,1.6666666666666667,1,13,0,0,0,0,0,1
bGITrkWR3bNTuQDBvngNHA,4.0,160,2,2.5,1,2.0,163,4.067484662576687,1.165644171779141,1.6666666666666667,1,6,0,0,0,0,0,1
j3kGicU3mPG_ciIKG1Vuyg,3.5,82,2,2.0,1,1.0,87,3.5402298850574714,2.2873563218390807,1.6666666666666667,1,3,0,0,0,0,0,0
R0JUjyjGEzUlY3auVhY_tg,4.0,484,1,2.0,1,2.0,498,3.899598393574297,2.3112449799196786,1.6666666666666667,1,15,0,0,0,1,0,0
t-crW_BzXwXIOoiYQGLIow,3.5,86,2,3.5,1,2.0,94,3.234042553191489,1.425531914893617,1.6666666666666667,1,17,0,0,1,0,1,0
B1L6-hN63I1S_cAijI5Otg,3.5,83,2,2.0,1,2.0,89,3.5730337078651684,0.8764044943820225,1.6666666666666667,1,5,0,0,0,0,0,0
AT6UYfUBqYQJ-fuGdu-zMg,2.0,101,2,2.5,1,1.0,106,2.1226415094339623,1.9433962264150944,1.6666666666666667,1,9,0,0,0,0,0,0
fTXSAVnzPkHqCzA4l6896g,4.5,177,2,2.5,1,1.0,182,4.428571428571429,3.098901098901099,1.6666666666666667,1,20,0,0,0,0,0,1
MSHk4H_8PvNEgwfAtGYEDQ,3.5,30,2,2.0,1,,32,3.375,0.71875,1.6666666666666667,1,4,0,0,0,0,0,0
vQ3bOb_sq0peWxJx3VoCDw,4.0,42,3,3.5,1,1.0,42,3.761904761904762,2.071428571428572,1.6666666666666667,1,7,0,0,0,0,1,0
0HgAYe8KZ_8nHyELHFwrpA,2.0,13,2,2.5,1,1.0,14,2.0,0.4285714285714285,1.6666666666666667,1,6,0,0,0,0,0,0
E9-k8aOCS2sSh9RYxvWU_A,3.0,69,2,2.5,1,2.0,71,3.211267605633803,2.1549295774647885,1.6666666666666667,1,9,0,0,0,0,0,0
Waz1bXpzTgfB9DOouGjJ2Q,5.0,18,1,1.0,1,,18,4.888888888888889,1.6666666666666667,1.6666666666666667,1,3,0,0,0,0,0,1
duf2PORLOL6it1dTGhSnKA,2.5,20,1,1.0,1,1.0,20,2.7,1.5,1.6666666666666667,1,0,0,0,0,0,0,0
8Ux_iceWge-M6Dq3eCvgfg,4.5,89,3,2.0,1,,90,4.411111111111111,3.688888888888889,1.6666666666666667,1,21,0,1,0,0,0,1
kZVkrF0Cy-xwfpO94g-ylw,4.5,88,1,1.5,1,2.0,89,4.696629213483146,2.348314606741573,1.6666666666666667,1,11,0,0,0,0,0,1
w0lcP2ngFaUpBGi5yzlYDw,4.5,697,2,3.0,1,2.0,706,4.692634560906516,1.144475920679887,1.6666666666666667,1,13,1,0,0,0,1,1
h7pWK43TXAbMOPflG3-iKg,3.5,76,2,2.0,1,1.0,79,3.607594936708861,1.5063291139240509,1.6666666666666667,1,2,0,0,0,0,0,0
Hi2ADMI1_BEahkXRP4lcjg,4.0,492,2,2.5,1,2.0,516,3.856589147286822,2.0717054263565893,1.6666666666666667,1,8,0,0,0,0,0,0
tkY5BJVXxUmP4jsKavkf2g,4.5,653,2,2.5,1,2.0,669,4.337817638266069,2.563527653213752,1.6666666666666667,1,13,0,0,0,0,0,1
F1sjBAgNq3IbTsLQDq03tw,4.5,90,2,2.0,1,2.0,91,4.285714285714286,0.5494505494505495,1.6666666666666667,1,5,0,0,0,0,0,1
FcDV5Vv2NMzdPkxjh91_IA,3.5,72,2,3.0,1,2.0,73,3.4246575342465757,2.164383561643836,1.6666666666666667,1,17,1,0,0,0,1,0
-N9ysCcO-ekOMlwidbn0FA,2.5,66,2,1.0,1,1.0,70,2.4571428571428573,2.8,1.6666666666666667,1,10,0,1,0,0,0,0
95wGKAlQCaupsZGuaLkP7g,5.0,34,3,3.0,1,,34,4.882352941176471,2.735294117647059,1.6666666666666667,1,4,0,0,0,0,1,1
ptZ879RZ_wtQZ7tJuPzkiQ,4.5,98,2,3.0,1,2.0,101,4.495049504950496,5.178217821782178,1.6666666666666667,1,19,3,0,0,0,1,1
J3Jnm1G1h6tBxsgjU9fqxQ,3.5,152,2,2.5,1,2.0,157,3.573248407643312,2.1464968152866244,1.6666666666666667,1,7,0,0,0,0,0,0
2-Z2VJlHH0mX1016yfFZlw,3.5,28,2,2.0,1,1.0,29,3.6206896551724137,0.9655172413793104,1.6666666666666667,1,5,0,0,0,0,0,0
Z7-p5k2Z89KAsWmy5jBJ3w,3.5,146,2,3.0,1,2.0,151,3.695364238410596,1.2847682119205297,1.6666666666666667,1,20,1,0,0,0,1,0
AKAYI-HTy78i4Tr_n8UEYw,4.0,214,3,4.0,1,2.0,221,4.153846153846154,1.3212669683257918,1.6666666666666667,1,20,1,0,0,0,1,1
S0aaRuZC5CVT9s-ycC-GRA,4.0,69,2,2.0,1,2.0,77,4.1688311688311686,1.9610389610389607,1.6666666666666667,1,3,0,0,0,0,0,1
OYCMbxOnPRTfyDKIhnIV2A,3.0,171,2,2.5,1,1.0,178,3.269662921348315,2.2191011235955056,1.6666666666666667,1,14,0,0,0,0,0,0
5k0-j1Nuoj0CrYzuhNqWxg,4.0,184,2,2.5,1,2.0,189,3.888888888888889,1.4232804232804233,1.6666666666666667,1,11,0,0,0,0,0,0
5-HsdtO1r_9a3aqfwqy3BQ,4.0,275,3,5.0,1,2.0,284,4.193661971830986,2.7816901408450705,1.6666666666666667,1,40,2,1,1,0,1,1
wIdiqDp9bbCdTIfaVQn1rQ,3.0,211,2,3.0,1,2.0,222,2.86036036036036,1.472972972972973,1.6666666666666667,1,13,1,0,0,0,1,0
3ldp8B52AOzNSFnPMAY0ww,4.0,631,1,1.5,1,2.0,653,3.872894333843798,1.6799387442572742,1.6666666666666667,1,28,0,0,0,0,0,0
SVL6HtmVPnEIsW0Niq-mEg,3.0,20,2,2.5,1,1.0,20,2.95,1.65,1.6666666666666667,1,10,0,0,0,0,0,0
if57kE6_VfR1nI1X93oHEA,4.0,125,2,2.5,1,2.0,129,3.976744186046512,2.496124031007752,1.6666666666666667,1,18,0,0,0,0,0,0
sNlXllrga85g6vUQSVGl9g,4.0,108,3,3.5,1,2.0,110,3.9727272727272727,2.190909090909091,1.6666666666666667,1,9,0,0,0,0,1,0
k5ODiSuPem4rHsBgi-iCSA,4.0,197,2,2.5,1,2.0,204,3.9166666666666665,1.2205882352941178,1.6666666666666667,1,17,0,0,0,0,0,0
ZUp2DI8r1ro5iY3ldR6x6w,4.0,180,1,1.5,1,1.0,183,4.103825136612022,2.060109289617486,1.6666666666666667,1,10,0,0,0,0,0,1
jEpTPqsOxic63LmQpGX76g,3.0,163,1,1.5,1,2.0,164,2.798780487804878,1.646341463414634,1.6666666666666667,1,8,0,0,0,0,0,0
ZKftqD4c2dVHZLErP5O4-w,3.5,62,2,2.5,1,2.0,62,3.403225806451613,1.3387096774193548,1.6666666666666667,1,6,0,0,0,0,0,0
Pe8Dh5qtBlvwqveRFNcSFA,2.5,56,2,2.0,1,1.0,57,2.421052631578948,1.1929824561403508,1.6666666666666667,1,5,0,0,0,0,0,0
gk8l75GLFUsFr0kS5uLtkQ,3.5,47,2,2.5,1,1.0,53,3.509433962264151,2.018867924528302,1.6666666666666667,1,10,0,0,0,0,0,0
SsdCrUeZlHqqGOWTfZ95Cw,4.0,264,2,2.0,1,2.0,274,3.886861313868613,2.0328467153284677,1.6666666666666667,1,20,1,1,0,0,0,0
1Qa4iSifR3fsjpAK6rZYPQ,2.5,69,2,2.5,1,2.0,70,2.685714285714285,0.9,1.6666666666666667,1,16,0,0,0,0,0,0
mx63XH-3ky3Voak73Uoehw,3.5,53,2,2.0,1,2.0,54,3.333333333333333,0.7592592592592593,1.6666666666666667,1,4,0,0,0,0,0,0
8OoLxv91ztELwzfvG26xjA,3.5,61,2,2.0,1,2.0,67,3.5970149253731343,3.08955223880597,1.6666666666666667,1,4,0,0,0,0,0,0
lRCA11IAq1VZqKIJCY8VBQ,4.5,189,4,4.5,1,2.0,195,4.343589743589743,1.8,1.6666666666666667,1,24,0,0,0,0,1,1
ZWRgvtyHRobwpi4G-Z4STQ,3.5,101,2,2.5,1,1.0,103,3.388349514563106,1.1844660194174756,1.6666666666666667,1,9,0,0,0,0,0,0
1273Bls7BI8qD0nw2an9vw,3.0,37,2,2.5,1,2.0,39,3.102564102564102,2.333333333333333,1.6666666666666667,1,12,0,0,0,0,0,0
Gksv0lbchfKxljBm5puCBQ,3.5,201,2,2.5,1,2.0,207,3.570048309178744,1.4830917874396137,1.6666666666666667,1,13,0,0,0,0,0,0
CDzHnzj4sStb4oFedQ-fSA,4.0,12,2,2.5,1,1.0,12,4.0,1.0,1.6666666666666667,1,10,0,0,0,0,0,1
BYtYJs4ovdPnM434zA9Z_A,4.5,22,2,2.0,1,1.0,22,4.409090909090909,1.5454545454545454,1.6666666666666667,1,1,0,0,0,0,0,1
z1sipz951JQRL-1-aJfCmw,3.0,146,3,3.5,1,2.0,151,3.0860927152317883,1.4834437086092715,1.6666666666666667,1,16,0,0,0,0,1,0
GNYNs8pu3J-GaSKLQueQSg,4.0,163,3,5.0,1,2.0,167,3.856287425149701,4.401197604790419,1.6666666666666667,1,86,3,1,3,0,1,0
qmaI4o8RQC1SF9VsxY4VFw,4.0,704,3,3.5,1,2.0,714,4.103641456582633,1.6442577030812324,1.6666666666666667,1,16,0,0,0,0,1,1
